unit,cycle,anomaly_score,top_features
14,638,54.47800180550317,"['sensor10', 'sensor14', 'sensor9']"
14,638,54.34753148125423,"['sensor10', 'sensor14', 'sensor9']"
14,638,54.41282692084503,"['sensor10', 'sensor14', 'sensor9']"
14,638,54.450245744994064,"['sensor10', 'sensor14', 'sensor9']"
14,638,55.014101113542566,"['sensor10', 'sensor14', 'sensor9']"
14,638,54.69479532806726,"['sensor10', 'sensor14', 'sensor9']"
14,638,54.96002178312385,"['sensor10', 'sensor14', 'sensor9']"
14,638,55.0853663245847,"['sensor10', 'sensor14', 'sensor9']"
14,639,55.52159478710232,"['sensor10', 'sensor14', 'sensor9']"
14,639,55.51607749224912,"['sensor10', 'sensor14', 'sensor9']"
14,639,55.921425784599364,"['sensor10', 'sensor14', 'sensor9']"
14,639,55.35309829184952,"['sensor10', 'sensor14', 'sensor9']"
14,639,54.96320295209875,"['sensor10', 'sensor14', 'sensor9']"
14,639,54.89657224069354,"['sensor10', 'sensor14', 'sensor9']"
14,639,55.050426198836554,"['sensor10', 'sensor14', 'sensor9']"
14,639,54.83262517698893,"['sensor10', 'sensor14', 'sensor9']"
14,639,55.00384573661169,"['sensor10', 'sensor14', 'sensor9']"
14,639,54.39549251061718,"['sensor10', 'sensor14', 'sensor9']"
14,640,55.05166346218547,"['sensor10', 'sensor14', 'sensor9']"
14,640,55.13449091048875,"['sensor10', 'sensor14', 'sensor9']"
14,640,55.740022473261895,"['sensor10', 'sensor14', 'sensor9']"
14,640,55.99033670620715,"['sensor10', 'sensor14', 'sensor9']"
14,640,55.71561512094355,"['sensor10', 'sensor14', 'sensor9']"
14,640,55.70040733052656,"['sensor10', 'sensor14', 'sensor9']"
14,640,55.89302290222436,"['sensor10', 'sensor14', 'sensor9']"
14,640,56.26437200460135,"['sensor10', 'sensor14', 'sensor9']"
14,640,56.48961221322022,"['sensor10', 'sensor14', 'sensor9']"
14,640,56.49550679518555,"['sensor10', 'sensor14', 'sensor9']"
14,641,56.706551899075336,"['sensor10', 'sensor14', 'sensor9']"
14,641,56.21180248246172,"['sensor10', 'sensor14', 'sensor9']"
14,641,56.57380420130036,"['sensor10', 'sensor14', 'sensor9']"
14,641,56.576675729713486,"['sensor10', 'sensor14', 'sensor9']"
14,641,56.35245392769728,"['sensor10', 'sensor14', 'sensor9']"
14,641,56.37045077588829,"['sensor10', 'sensor14', 'sensor9']"
14,641,56.35570856047091,"['sensor10', 'sensor14', 'sensor9']"
14,641,27.279653176203993,"['sensor10', 'sensor14', 'sensor9']"
14,641,26.859423830548973,"['sensor10', 'sensor14', 'sensor9']"
14,641,26.747224451481628,"['sensor10', 'sensor14', 'sensor9']"
14,642,26.42170349363931,"['sensor10', 'sensor14', 'sensor9']"
14,642,26.388394412287358,"['sensor10', 'sensor14', 'sensor9']"
14,642,26.582171221636102,"['sensor10', 'sensor14', 'sensor9']"
14,642,26.211623106749645,"['sensor10', 'sensor14', 'sensor9']"
14,642,26.33124182289424,"['sensor10', 'sensor14', 'sensor9']"
14,642,26.41103237028845,"['sensor10', 'sensor14', 'sensor9']"
14,642,26.91098967258513,"['sensor10', 'sensor14', 'sensor9']"
14,642,26.430003815145483,"['sensor10', 'sensor14', 'sensor9']"
14,642,27.152148713129275,"['sensor10', 'sensor14', 'sensor9']"
14,642,27.105409151418257,"['sensor10', 'sensor14', 'sensor9']"
14,643,27.507225659020744,"['sensor10', 'sensor14', 'sensor9']"
14,643,27.51032617036177,"['sensor10', 'sensor14', 'sensor9']"
14,643,27.528203571358212,"['sensor10', 'sensor14', 'sensor9']"
14,643,27.492462121223053,"['sensor10', 'sensor14', 'sensor9']"
14,643,27.840784152518836,"['sensor10', 'sensor14', 'sensor9']"
14,643,27.771798714688497,"['sensor10', 'sensor14', 'sensor9']"
14,643,27.644759761384325,"['sensor10', 'sensor14', 'sensor9']"
14,643,26.906733627551283,"['sensor10', 'sensor14', 'sensor9']"
14,643,26.995692632548604,"['sensor10', 'sensor14', 'sensor9']"
14,643,26.540852175227887,"['sensor10', 'sensor14', 'sensor9']"
14,644,26.08557758354995,"['sensor10', 'sensor14', 'sensor9']"
14,644,26.085469633018207,"['sensor10', 'sensor14', 'sensor9']"
14,644,26.153524144685328,"['sensor10', 'sensor14', 'sensor9']"
14,644,26.027029908263778,"['sensor10', 'sensor14', 'sensor9']"
14,644,26.080632437485765,"['sensor10', 'sensor14', 'sensor9']"
14,644,26.420553069454364,"['sensor10', 'sensor14', 'sensor9']"
14,644,26.507759915754775,"['sensor10', 'sensor14', 'sensor9']"
14,644,26.71200784802756,"['sensor10', 'sensor14', 'sensor9']"
14,644,26.639577894061432,"['sensor10', 'sensor14', 'sensor9']"
14,644,26.53599440414398,"['sensor10', 'sensor14', 'sensor9']"
14,645,26.875487645386638,"['sensor10', 'sensor14', 'sensor9']"
14,645,27.33399487827196,"['sensor10', 'sensor14', 'sensor9']"
14,645,27.74989614163483,"['sensor10', 'sensor14', 'sensor9']"
14,645,27.516527828417797,"['sensor10', 'sensor14', 'sensor9']"
14,645,27.39578879489301,"['sensor10', 'sensor14', 'sensor9']"
14,645,27.379553634291614,"['sensor10', 'sensor14', 'sensor9']"
14,645,27.366096253232573,"['sensor10', 'sensor14', 'sensor9']"
14,645,27.44465934134319,"['sensor10', 'sensor14', 'sensor9']"
14,645,27.594817599400802,"['sensor10', 'sensor14', 'sensor9']"
14,645,27.605159733995002,"['sensor10', 'sensor14', 'sensor9']"
14,646,27.59085192641195,"['sensor10', 'sensor14', 'sensor9']"
14,646,27.756109602381102,"['sensor10', 'sensor14', 'sensor9']"
14,646,28.271139254145435,"['sensor10', 'sensor14', 'sensor9']"
14,646,28.10449721564966,"['sensor10', 'sensor14', 'sensor9']"
14,646,28.383856291235208,"['sensor10', 'sensor14', 'sensor9']"
14,646,28.364307281554332,"['sensor10', 'sensor14', 'sensor9']"
14,646,28.520018965683086,"['sensor10', 'sensor14', 'sensor9']"
14,646,28.918552037873187,"['sensor10', 'sensor14', 'sensor9']"
14,646,29.080324301615533,"['sensor10', 'sensor14', 'sensor9']"
14,646,29.31458031858315,"['sensor10', 'sensor14', 'sensor9']"
14,647,29.299713710993167,"['sensor10', 'sensor14', 'sensor9']"
14,647,29.37751223754514,"['sensor10', 'sensor14', 'sensor9']"
14,647,29.435306651293487,"['sensor10', 'sensor14', 'sensor9']"
14,647,29.372001609245473,"['sensor10', 'sensor14', 'sensor9']"
14,647,29.482862431276402,"['sensor10', 'sensor14', 'sensor9']"
14,647,29.51356575832868,"['sensor10', 'sensor14', 'sensor9']"
14,647,29.150499357078232,"['sensor10', 'sensor14', 'sensor9']"
14,647,29.7116957221363,"['sensor10', 'sensor14', 'sensor9']"
14,647,30.07668893991801,"['sensor10', 'sensor14', 'sensor9']"
14,647,30.435316727246533,"['sensor10', 'sensor14', 'sensor9']"
14,648,30.252324236638866,"['sensor10', 'sensor14', 'sensor9']"
14,648,29.95130817261826,"['sensor10', 'sensor14', 'sensor9']"
14,648,29.68100825680075,"['sensor10', 'sensor14', 'sensor9']"
14,648,29.713587466143167,"['sensor10', 'sensor14', 'sensor9']"
14,648,29.476545339831244,"['sensor10', 'sensor14', 'sensor9']"
14,648,29.298050283689726,"['sensor10', 'sensor14', 'sensor9']"
14,648,29.982784828355882,"['sensor10', 'sensor14', 'sensor9']"
14,648,30.040882471853678,"['sensor10', 'sensor14', 'sensor9']"
14,648,30.453362953973144,"['sensor10', 'sensor14', 'sensor9']"
14,648,31.08284364609464,"['sensor10', 'sensor14', 'sensor9']"
14,649,31.8131572167769,"['sensor10', 'sensor14', 'sensor9']"
14,649,32.03930273714497,"['sensor10', 'sensor14', 'sensor9']"
14,649,32.0891143030115,"['sensor10', 'sensor14', 'sensor9']"
14,649,32.71972933806824,"['sensor10', 'sensor14', 'sensor9']"
14,649,32.85420689385941,"['sensor10', 'sensor14', 'sensor9']"
14,649,32.653326422901195,"['sensor10', 'sensor14', 'sensor9']"
14,649,32.81079093988376,"['sensor10', 'sensor14', 'sensor9']"
14,649,32.56558004084471,"['sensor10', 'sensor14', 'sensor9']"
14,649,33.0605884622836,"['sensor10', 'sensor14', 'sensor9']"
14,649,32.99613797161514,"['sensor10', 'sensor14', 'sensor9']"
14,650,33.15305609272172,"['sensor10', 'sensor14', 'sensor9']"
14,650,33.32401843454107,"['sensor10', 'sensor14', 'sensor9']"
14,650,33.55638617287872,"['sensor10', 'sensor14', 'sensor9']"
14,650,34.08557835601126,"['sensor10', 'sensor14', 'sensor9']"
14,650,34.28342816136197,"['sensor10', 'sensor14', 'sensor9']"
14,650,34.630276065208626,"['sensor10', 'sensor14', 'sensor9']"
14,650,35.2168518747812,"['sensor10', 'sensor14', 'sensor9']"
14,650,35.403724349201426,"['sensor10', 'sensor14', 'sensor9']"
14,650,35.68413566992809,"['sensor10', 'sensor14', 'sensor9']"
14,650,36.05494582611249,"['sensor10', 'sensor14', 'sensor9']"
14,651,36.9329866178616,"['sensor10', 'sensor14', 'sensor9']"
14,651,36.79090500488608,"['sensor10', 'sensor14', 'sensor9']"
14,651,36.81674944100081,"['sensor10', 'sensor14', 'sensor9']"
14,651,36.515212021528434,"['sensor10', 'sensor14', 'sensor9']"
14,651,36.19003520118401,"['sensor10', 'sensor14', 'sensor9']"
14,651,36.28240504385422,"['sensor10', 'sensor14', 'sensor9']"
14,651,36.34176037399083,"['sensor10', 'sensor14', 'sensor9']"
14,651,36.64974866235953,"['sensor10', 'sensor14', 'sensor9']"
14,651,36.13297041774913,"['sensor10', 'sensor14', 'sensor9']"
14,651,36.463623928528314,"['sensor10', 'sensor14', 'sensor9']"
14,652,36.48067876616912,"['sensor10', 'sensor14', 'sensor9']"
14,652,36.7173839746222,"['sensor10', 'sensor14', 'sensor9']"
14,652,37.115187698256605,"['sensor10', 'sensor14', 'sensor9']"
14,652,36.7571006412535,"['sensor10', 'sensor14', 'sensor9']"
14,652,36.79445193422761,"['sensor10', 'sensor14', 'sensor9']"
14,652,36.840735935009285,"['sensor10', 'sensor14', 'sensor9']"
14,652,37.06216951102482,"['sensor10', 'sensor14', 'sensor9']"
14,652,36.86152180113239,"['sensor10', 'sensor14', 'sensor9']"
14,652,36.63664297859079,"['sensor10', 'sensor14', 'sensor9']"
14,652,36.6628017041898,"['sensor10', 'sensor14', 'sensor9']"
14,653,36.535131808236876,"['sensor10', 'sensor14', 'sensor9']"
14,653,36.60741087159441,"['sensor10', 'sensor14', 'sensor9']"
14,653,36.98189962279763,"['sensor10', 'sensor14', 'sensor9']"
14,653,37.44860794372337,"['sensor10', 'sensor14', 'sensor9']"
14,653,37.96490504018012,"['sensor10', 'sensor14', 'sensor9']"
14,653,37.860377935994286,"['sensor10', 'sensor14', 'sensor9']"
14,653,37.51545874369571,"['sensor10', 'sensor14', 'sensor9']"
14,653,38.15167313263971,"['sensor10', 'sensor14', 'sensor9']"
14,653,38.40703370129325,"['sensor10', 'sensor14', 'sensor9']"
14,653,38.4180043933523,"['sensor10', 'sensor14', 'sensor9']"
14,654,38.54129525656745,"['sensor10', 'sensor14', 'sensor9']"
14,654,38.54937829005044,"['sensor10', 'sensor14', 'sensor9']"
14,654,39.29516766861836,"['sensor10', 'sensor14', 'sensor9']"
14,654,39.55855622315067,"['sensor10', 'sensor14', 'sensor9']"
14,654,40.18794209256091,"['sensor10', 'sensor14', 'sensor9']"
14,654,41.09004771917448,"['sensor10', 'sensor14', 'sensor9']"
14,654,41.89620388736781,"['sensor10', 'sensor14', 'sensor9']"
14,654,42.33987948650759,"['sensor10', 'sensor14', 'sensor9']"
14,654,42.72042920795808,"['sensor10', 'sensor14', 'sensor9']"
14,654,43.48301086352539,"['sensor10', 'sensor14', 'sensor9']"
14,655,43.6213033270955,"['sensor10', 'sensor14', 'sensor9']"
14,655,43.87592500258281,"['sensor10', 'sensor14', 'sensor9']"
14,655,44.17448274011154,"['sensor10', 'sensor14', 'sensor9']"
14,655,44.78007431197973,"['sensor10', 'sensor14', 'sensor9']"
14,655,44.83170501064071,"['sensor10', 'sensor14', 'sensor9']"
14,655,45.47460060861281,"['sensor10', 'sensor14', 'sensor9']"
14,655,45.47715367974202,"['sensor10', 'sensor14', 'sensor9']"
14,655,45.47419280352617,"['sensor10', 'sensor14', 'sensor9']"
14,655,44.84883000332503,"['sensor10', 'sensor14', 'sensor9']"
14,655,45.33133527512409,"['sensor10', 'sensor14', 'sensor9']"
14,656,45.80651472039309,"['sensor10', 'sensor14', 'sensor9']"
14,656,46.31281766977269,"['sensor10', 'sensor14', 'sensor9']"
14,656,46.641694370588695,"['sensor10', 'sensor14', 'sensor9']"
14,656,47.00179321839568,"['sensor10', 'sensor14', 'sensor9']"
14,656,48.00933222315436,"['sensor10', 'sensor14', 'sensor9']"
14,656,47.98120765766406,"['sensor10', 'sensor14', 'sensor9']"
14,656,48.63106002540256,"['sensor10', 'sensor14', 'sensor9']"
14,656,48.416501794384416,"['sensor10', 'sensor14', 'sensor9']"
14,656,49.031111602709935,"['sensor10', 'sensor14', 'sensor9']"
14,656,48.739226851539215,"['sensor10', 'sensor14', 'sensor9']"
14,657,48.84199823912256,"['sensor10', 'sensor14', 'sensor9']"
14,657,48.90893670887619,"['sensor10', 'sensor14', 'sensor9']"
14,657,49.77909938828179,"['sensor10', 'sensor14', 'sensor9']"
14,657,50.35593510928431,"['sensor10', 'sensor14', 'sensor9']"
14,657,50.83483404748568,"['sensor10', 'sensor14', 'sensor9']"
14,657,51.63415822074507,"['sensor10', 'sensor14', 'sensor9']"
14,657,52.34860929796787,"['sensor10', 'sensor14', 'sensor9']"
14,657,52.97773906882999,"['sensor10', 'sensor14', 'sensor9']"
14,657,52.816675852236926,"['sensor10', 'sensor14', 'sensor9']"
14,657,53.72809832689108,"['sensor10', 'sensor14', 'sensor9']"
14,658,54.23066774413487,"['sensor10', 'sensor14', 'sensor9']"
14,658,55.55025137546144,"['sensor10', 'sensor14', 'sensor9']"
14,658,56.37311637946009,"['sensor10', 'sensor14', 'sensor9']"
14,658,57.786112751330215,"['sensor10', 'sensor14', 'sensor9']"
14,658,58.1493944663699,"['sensor10', 'sensor14', 'sensor9']"
14,658,58.40676349972585,"['sensor10', 'sensor14', 'sensor9']"
14,658,59.09992920193864,"['sensor10', 'sensor14', 'sensor9']"
14,658,59.55230320375928,"['sensor10', 'sensor14', 'sensor9']"
14,658,60.49090737772298,"['sensor10', 'sensor14', 'sensor9']"
14,658,61.14375646967176,"['sensor10', 'sensor14', 'sensor9']"
14,659,62.46419247120693,"['sensor10', 'sensor14', 'sensor9']"
14,659,63.00988630327719,"['sensor10', 'sensor14', 'sensor9']"
14,659,63.725197682318374,"['sensor10', 'sensor14', 'sensor9']"
14,659,64.52873184780928,"['sensor10', 'sensor14', 'sensor9']"
14,659,65.48766165543444,"['sensor10', 'sensor14', 'sensor9']"
14,659,66.16799735272531,"['sensor10', 'sensor14', 'sensor9']"
14,659,66.43879918723579,"['sensor10', 'sensor14', 'sensor9']"
14,659,66.83390967249882,"['sensor10', 'sensor14', 'sensor9']"
14,659,67.86543047818711,"['sensor10', 'sensor14', 'sensor9']"
14,659,68.52400888466482,"['sensor10', 'sensor14', 'sensor9']"
14,660,69.08994317613795,"['sensor10', 'sensor14', 'sensor9']"
14,660,69.46047768226087,"['sensor10', 'sensor14', 'sensor9']"
14,660,70.66262720704074,"['sensor10', 'sensor14', 'sensor9']"
14,660,71.65240168852833,"['sensor10', 'sensor14', 'sensor9']"
14,660,72.35672295775352,"['sensor10', 'sensor14', 'sensor9']"
14,660,73.27362180902674,"['sensor10', 'sensor14', 'sensor9']"
14,660,73.68799276365584,"['sensor10', 'sensor14', 'sensor9']"
14,660,74.79185292909203,"['sensor10', 'sensor14', 'sensor9']"
14,660,75.34903849768186,"['sensor10', 'sensor14', 'sensor9']"
14,660,76.1281341037202,"['sensor10', 'sensor14', 'sensor9']"
14,661,77.30673830615648,"['sensor10', 'sensor14', 'sensor9']"
14,661,77.99816714878696,"['sensor10', 'sensor14', 'sensor9']"
14,661,78.90215146542775,"['sensor10', 'sensor14', 'sensor9']"
14,661,79.96543275361775,"['sensor10', 'sensor14', 'sensor9']"
14,661,80.18855786607566,"['sensor10', 'sensor14', 'sensor9']"
14,661,80.74405176904946,"['sensor10', 'sensor14', 'sensor9']"
14,661,82.05419390225943,"['sensor10', 'sensor14', 'sensor9']"
14,661,82.86927880288387,"['sensor10', 'sensor14', 'sensor9']"
14,661,84.27557326295604,"['sensor10', 'sensor14', 'sensor9']"
14,661,85.08190898279354,"['sensor10', 'sensor14', 'sensor9']"
14,662,86.39817459197747,"['sensor10', 'sensor14', 'sensor9']"
14,662,87.91172794362038,"['sensor10', 'sensor14', 'sensor9']"
14,662,89.20698162785483,"['sensor10', 'sensor14', 'sensor9']"
14,662,90.49965783005541,"['sensor10', 'sensor14', 'sensor9']"
14,662,19.135028468218845,"['sensor10', 'sensor14', 'sensor9']"
14,662,19.205263193082786,"['sensor10', 'sensor14', 'sensor9']"
14,662,19.352875912112935,"['sensor10', 'sensor14', 'sensor9']"
14,662,19.259319870857283,"['sensor10', 'sensor14', 'sensor9']"
14,662,19.068496859460172,"['sensor10', 'sensor14', 'sensor9']"
14,662,19.23462729470196,"['sensor10', 'sensor14', 'sensor9']"
14,663,18.932365124478125,"['sensor10', 'sensor14', 'sensor9']"
14,663,18.540380016567088,"['sensor10', 'sensor14', 'sensor9']"
14,663,18.866646649367567,"['sensor10', 'sensor14', 'sensor9']"
14,663,18.599581859434803,"['sensor10', 'sensor14', 'sensor9']"
14,663,18.463282110900384,"['sensor10', 'sensor14', 'sensor9']"
14,663,18.539377477018895,"['sensor10', 'sensor14', 'sensor9']"
14,663,18.87379274463377,"['sensor10', 'sensor14', 'sensor9']"
14,663,18.74439248066937,"['sensor10', 'sensor14', 'sensor9']"
14,663,18.811308322062708,"['sensor10', 'sensor14', 'sensor9']"
14,663,18.543375040273133,"['sensor10', 'sensor14', 'sensor9']"
14,664,18.170783914509514,"['sensor10', 'sensor14', 'sensor9']"
14,664,18.107957992504137,"['sensor10', 'sensor14', 'sensor9']"
14,664,18.018286058293288,"['sensor10', 'sensor14', 'sensor9']"
14,664,18.101319415172,"['sensor10', 'sensor14', 'sensor9']"
14,664,18.17255517181564,"['sensor10', 'sensor14', 'sensor9']"
14,664,18.178086458459045,"['sensor10', 'sensor14', 'sensor9']"
14,664,18.47256284909831,"['sensor10', 'sensor14', 'sensor9']"
14,664,18.982690223831803,"['sensor10', 'sensor14', 'sensor9']"
14,664,18.877273203317873,"['sensor10', 'sensor14', 'sensor9']"
14,664,19.505657923998797,"['sensor10', 'sensor14', 'sensor9']"
14,665,19.645832779586808,"['sensor10', 'sensor14', 'sensor9']"
14,665,19.530942990766633,"['sensor10', 'sensor14', 'sensor9']"
14,665,19.472119301926504,"['sensor10', 'sensor14', 'sensor9']"
14,665,18.997729822339796,"['sensor10', 'sensor14', 'sensor9']"
14,665,18.676346738127037,"['sensor10', 'sensor14', 'sensor9']"
14,665,18.49405696543262,"['sensor10', 'sensor14', 'sensor9']"
14,665,18.799168020900588,"['sensor10', 'sensor14', 'sensor9']"
14,665,18.27050757369691,"['sensor10', 'sensor14', 'sensor9']"
14,665,18.09640181728734,"['sensor10', 'sensor14', 'sensor9']"
14,665,18.30742540667193,"['sensor10', 'sensor14', 'sensor9']"
14,666,18.5334024124809,"['sensor10', 'sensor14', 'sensor9']"
14,666,18.699279055445356,"['sensor10', 'sensor14', 'sensor9']"
14,666,18.842287216468396,"['sensor10', 'sensor14', 'sensor9']"
14,666,18.23202741204529,"['sensor10', 'sensor14', 'sensor9']"
14,666,18.354555841643084,"['sensor10', 'sensor14', 'sensor9']"
14,666,18.81514089247517,"['sensor10', 'sensor14', 'sensor9']"
14,666,18.987805334440242,"['sensor10', 'sensor14', 'sensor9']"
14,666,19.283299614124132,"['sensor10', 'sensor14', 'sensor9']"
14,666,19.49152678657762,"['sensor10', 'sensor14', 'sensor9']"
14,666,19.238371378765247,"['sensor10', 'sensor14', 'sensor9']"
14,667,19.2543262945837,"['sensor10', 'sensor14', 'sensor9']"
14,667,19.508998566469415,"['sensor10', 'sensor14', 'sensor9']"
14,667,18.903890185964304,"['sensor10', 'sensor14', 'sensor9']"
14,667,19.41171779627302,"['sensor10', 'sensor14', 'sensor9']"
14,667,18.436427154707303,"['sensor10', 'sensor14', 'sensor9']"
14,667,18.542084252874805,"['sensor10', 'sensor14', 'sensor9']"
14,667,18.62882374838765,"['sensor10', 'sensor14', 'sensor9']"
14,667,19.2237252425036,"['sensor10', 'sensor14', 'sensor9']"
14,667,19.41142030565378,"['sensor10', 'sensor14', 'sensor9']"
14,667,19.56567566152209,"['sensor10', 'sensor14', 'sensor9']"
14,668,20.167252433406766,"['sensor10', 'sensor14', 'sensor9']"
14,668,20.257708710098857,"['sensor10', 'sensor14', 'sensor9']"
14,668,20.122637076204335,"['sensor10', 'sensor14', 'sensor9']"
14,668,20.43360609930158,"['sensor10', 'sensor14', 'sensor9']"
14,668,20.49374290715546,"['sensor10', 'sensor14', 'sensor9']"
14,668,20.532375288260937,"['sensor10', 'sensor14', 'sensor9']"
14,668,20.16454426543323,"['sensor10', 'sensor14', 'sensor9']"
14,668,20.001906189215287,"['sensor10', 'sensor14', 'sensor9']"
14,668,20.3744560932221,"['sensor10', 'sensor14', 'sensor9']"
14,668,20.193851073867936,"['sensor10', 'sensor14', 'sensor9']"
14,669,20.121340690454065,"['sensor10', 'sensor14', 'sensor9']"
14,669,20.02842663594553,"['sensor10', 'sensor14', 'sensor9']"
14,669,19.647287536802118,"['sensor10', 'sensor14', 'sensor9']"
14,669,19.797902846705103,"['sensor10', 'sensor14', 'sensor9']"
14,669,20.288487905067107,"['sensor10', 'sensor14', 'sensor9']"
14,669,20.449806750752828,"['sensor10', 'sensor14', 'sensor9']"
14,669,20.306552261256638,"['sensor10', 'sensor14', 'sensor9']"
14,669,20.670790554987125,"['sensor10', 'sensor14', 'sensor9']"
14,669,20.197598738455184,"['sensor10', 'sensor14', 'sensor9']"
14,669,20.647913984787117,"['sensor10', 'sensor14', 'sensor9']"
14,670,20.15844790786111,"['sensor10', 'sensor14', 'sensor9']"
14,670,19.85158649382663,"['sensor10', 'sensor14', 'sensor9']"
14,670,19.4487408449059,"['sensor10', 'sensor14', 'sensor9']"
14,670,19.657118730496226,"['sensor10', 'sensor14', 'sensor9']"
14,670,19.337452367279404,"['sensor10', 'sensor14', 'sensor9']"
14,670,18.952212632673206,"['sensor10', 'sensor14', 'sensor9']"
14,670,18.88008485072349,"['sensor10', 'sensor14', 'sensor9']"
14,670,19.101278190539887,"['sensor10', 'sensor14', 'sensor9']"
14,670,18.953107652958767,"['sensor10', 'sensor14', 'sensor9']"
14,670,18.241782897046914,"['sensor10', 'sensor14', 'sensor9']"
14,671,17.801437525443585,"['sensor10', 'sensor14', 'sensor9']"
14,671,18.389901397488494,"['sensor10', 'sensor14', 'sensor9']"
14,671,18.78091827656264,"['sensor10', 'sensor14', 'sensor9']"
14,671,18.883073989390255,"['sensor10', 'sensor14', 'sensor9']"
14,671,18.925830998628737,"['sensor10', 'sensor14', 'sensor9']"
14,671,18.724622573608915,"['sensor10', 'sensor14', 'sensor9']"
14,671,18.592905295510008,"['sensor10', 'sensor14', 'sensor9']"
14,671,18.40126364087369,"['sensor10', 'sensor14', 'sensor9']"
14,671,18.601460340209215,"['sensor10', 'sensor14', 'sensor9']"
14,671,18.386991140487815,"['sensor10', 'sensor14', 'sensor9']"
14,672,17.80422607306676,"['sensor10', 'sensor14', 'sensor9']"
14,672,17.734726788794195,"['sensor10', 'sensor14', 'sensor9']"
14,672,17.560450854298807,"['sensor10', 'sensor14', 'sensor9']"
14,672,17.980688688010193,"['sensor10', 'sensor14', 'sensor9']"
14,672,17.79916821334323,"['sensor10', 'sensor14', 'sensor9']"
14,672,17.632261023869685,"['sensor10', 'sensor14', 'sensor9']"
14,672,18.047939962297804,"['sensor10', 'sensor14', 'sensor9']"
14,672,17.582327417934668,"['sensor10', 'sensor14', 'sensor9']"
14,672,17.634965373295397,"['sensor10', 'sensor14', 'sensor9']"
14,672,17.886526776004196,"['sensor10', 'sensor14', 'sensor9']"
14,673,18.119041010725855,"['sensor10', 'sensor14', 'sensor9']"
14,673,18.006508811600504,"['sensor10', 'sensor14', 'sensor9']"
14,673,17.95196561058696,"['sensor10', 'sensor14', 'sensor9']"
14,673,18.387806167688442,"['sensor10', 'sensor14', 'sensor9']"
14,673,18.455978170738568,"['sensor10', 'sensor14', 'sensor9']"
14,673,18.460514623453914,"['sensor10', 'sensor14', 'sensor9']"
14,673,17.995427122155544,"['sensor10', 'sensor14', 'sensor9']"
14,673,17.637883778150552,"['sensor10', 'sensor14', 'sensor9']"
14,673,17.747633493129985,"['sensor10', 'sensor14', 'sensor9']"
14,673,17.752439003739298,"['sensor10', 'sensor14', 'sensor9']"
14,674,17.92440212078648,"['sensor10', 'sensor14', 'sensor9']"
14,674,17.64022862398352,"['sensor10', 'sensor14', 'sensor9']"
14,674,17.975969373406897,"['sensor10', 'sensor14', 'sensor9']"
14,674,17.629898554789825,"['sensor10', 'sensor14', 'sensor9']"
14,674,17.903290855611885,"['sensor10', 'sensor14', 'sensor9']"
14,674,18.326256240048654,"['sensor10', 'sensor14', 'sensor9']"
14,674,17.911945236395876,"['sensor10', 'sensor14', 'sensor9']"
14,674,18.011706662968372,"['sensor10', 'sensor14', 'sensor9']"
14,674,17.372348255057673,"['sensor10', 'sensor14', 'sensor9']"
14,674,16.9736231507269,"['sensor10', 'sensor14', 'sensor9']"
14,675,17.25427550966165,"['sensor10', 'sensor14', 'sensor9']"
14,675,17.457092801041124,"['sensor10', 'sensor14', 'sensor9']"
14,675,17.65263621505704,"['sensor10', 'sensor14', 'sensor9']"
14,675,17.505305554631438,"['sensor10', 'sensor14', 'sensor9']"
14,675,32.565762230174236,"['sensor10', 'sensor14', 'sensor9']"
14,675,33.03772611398664,"['sensor10', 'sensor14', 'sensor9']"
14,675,33.09197955066989,"['sensor10', 'sensor14', 'sensor9']"
14,675,32.9741653665903,"['sensor10', 'sensor14', 'sensor9']"
14,675,33.06564840304183,"['sensor10', 'sensor14', 'sensor9']"
14,675,32.65637095131365,"['sensor10', 'sensor14', 'sensor9']"
14,676,32.58698153252773,"['sensor10', 'sensor14', 'sensor9']"
14,676,32.2619508917816,"['sensor10', 'sensor14', 'sensor9']"
14,676,32.988403122953436,"['sensor10', 'sensor14', 'sensor9']"
14,676,32.8420402592136,"['sensor10', 'sensor14', 'sensor9']"
14,676,32.98742714344948,"['sensor10', 'sensor14', 'sensor9']"
14,676,32.97702048799659,"['sensor10', 'sensor14', 'sensor9']"
14,676,32.79606902610543,"['sensor10', 'sensor14', 'sensor9']"
14,676,33.08997412993014,"['sensor10', 'sensor14', 'sensor9']"
14,676,32.90636748296079,"['sensor10', 'sensor14', 'sensor9']"
14,676,33.24258590719995,"['sensor10', 'sensor14', 'sensor9']"
14,677,33.46319509499738,"['sensor10', 'sensor14', 'sensor9']"
14,677,33.85009522960843,"['sensor10', 'sensor14', 'sensor9']"
14,677,34.146067279381306,"['sensor10', 'sensor14', 'sensor9']"
14,677,34.337803803308624,"['sensor10', 'sensor14', 'sensor9']"
14,677,34.677602886209314,"['sensor10', 'sensor14', 'sensor9']"
14,677,34.49949372938331,"['sensor10', 'sensor14', 'sensor9']"
14,677,34.614134009797674,"['sensor10', 'sensor14', 'sensor9']"
14,677,34.47620681165452,"['sensor10', 'sensor14', 'sensor9']"
14,677,34.169121862600775,"['sensor10', 'sensor14', 'sensor9']"
14,677,34.47394248136841,"['sensor10', 'sensor14', 'sensor9']"
14,678,34.9213785744627,"['sensor10', 'sensor14', 'sensor9']"
